,edit_count,sentiment,neg_sentiment
2011-12-22,1.8666666666666667,-0.2271517083805705,0.4933333333333333
2011-12-23,1.8666666666666667,-0.2290093030295675,0.49333333333333335
2011-12-24,1.9,-0.19728003201503605,0.49333333333333335
2011-12-25,1.8333333333333333,-0.19930915227485083,0.49333333333333335
2011-12-26,1.7,-0.2325561166803042,0.5155555555555555
2011-12-27,1.6,-0.2383044621348381,0.5044444444444445
2011-12-28,1.5666666666666667,-0.24244513720273975,0.5044444444444445
2011-12-29,1.5333333333333334,-0.27477268685897194,0.5211111111111111
2011-12-30,1.4666666666666666,-0.30647691994905474,0.5211111111111111
2011-12-31,1.4,-0.28938175251086556,0.5127777777777778
2012-01-01,1.4,-0.2895024101932844,0.5127777777777778
2012-01-02,1.4,-0.2895024101932844,0.5127777777777778
2012-01-03,1.4333333333333333,-0.28326382249593735,0.5127777777777778
2012-01-04,1.3666666666666667,-0.24142451345920565,0.48777777777777775
2012-01-05,1.4,-0.2641184590922462,0.4988888888888888
2012-01-06,1.3333333333333333,-0.2631764096683926,0.48222222222222216
2012-01-07,1.3333333333333333,-0.2631764096683926,0.48222222222222216
2012-01-08,1.3333333333333333,-0.2618336352374819,0.48222222222222216
2012-01-09,1.4333333333333333,-0.2540465047624376,0.4755555555555555
2012-01-10,1.7666666666666666,-0.27377077665593885,0.5022222222222222
2012-01-11,1.7333333333333334,-0.24648748762077757,0.46888888888888886
2012-01-12,1.7666666666666666,-0.2244669618871477,0.4522222222222222
2012-01-13,1.7666666666666666,-0.2244669618871477,0.4522222222222222
2012-01-14,1.8,-0.2533714167939292,0.46888888888888886
2012-01-15,1.8,-0.2533714167939292,0.46888888888888886
2012-01-16,1.9666666666666666,-0.25366522667899966,0.4712698412698412
2012-01-17,2.1333333333333333,-0.24490643522569114,0.462936507936508
2012-01-18,2.1333333333333333,-0.24490643522569114,0.462936507936508
2012-01-19,2.1333333333333333,-0.22549732640149103,0.45182539682539685
2012-01-20,1.9666666666666666,-0.20572515482467318,0.42515873015873024
2012-01-21,1.9666666666666666,-0.20878221844396894,0.42515873015873024
2012-01-22,1.9666666666666666,-0.20841566974681522,0.42515873015873024
2012-01-23,1.9333333333333333,-0.24014494076134665,0.42515873015873024
2012-01-24,2.1,-0.23965454288418328,0.42515873015873024
2012-01-25,2.0,-0.2287296598629346,0.402936507936508
2012-01-26,2.066666666666667,-0.22856673454008405,0.41960317460317464
2012-01-27,2.033333333333333,-0.19535268599551822,0.38626984126984126
2012-01-28,2.066666666666667,-0.1628244951840431,0.3696031746031746
2012-01-29,2.066666666666667,-0.1628244951840431,0.3696031746031746
2012-01-30,2.0,-0.16292670423549319,0.35293650793650794
2012-01-31,1.9666666666666666,-0.12963741277418442,0.3196031746031746
2012-02-01,2.066666666666667,-0.16146572154192695,0.35293650793650794
2012-02-02,2.0,-0.13437953711975187,0.3196031746031746
2012-02-03,2.0,-0.133589168602512,0.3196031746031746
2012-02-04,1.9,-0.13783105566861137,0.30849206349206354
2012-02-05,1.9333333333333333,-0.1710804597016365,0.34182539682539687
2012-02-06,1.9333333333333333,-0.1710804597016365,0.34182539682539687
2012-02-07,1.9333333333333333,-0.16718850587568584,0.34182539682539687
2012-02-08,1.8,-0.12231739337009097,0.3151587301587302
2012-02-09,1.5333333333333334,-0.13561142836771314,0.32182539682539685
2012-02-10,1.5333333333333334,-0.13561142836771314,0.32182539682539685
2012-02-11,1.5333333333333334,-0.16445833399655327,0.3384920634920635
2012-02-12,1.6,-0.1644578968958249,0.3551587301587302
2012-02-13,1.6666666666666667,-0.16067104344330135,0.3551587301587302
2012-02-14,1.7333333333333334,-0.1648073484973302,0.37182539682539684
2012-02-15,1.5,-0.16032666100396048,0.35277777777777775
2012-02-16,1.3,-0.14837721072965196,0.3444444444444444
2012-02-17,1.3333333333333333,-0.1812465437584453,0.3777777777777777
2012-02-18,1.3666666666666667,-0.21626396576563517,0.4
2012-02-19,1.5666666666666667,-0.2277005516820484,0.4222222222222222
2012-02-20,1.6,-0.20217226081424292,0.40555555555555556
2012-02-21,1.6666666666666667,-0.18295767108599345,0.3944444444444445
2012-02-22,1.6666666666666667,-0.18295767108599345,0.39444444444444443
2012-02-23,1.5333333333333334,-0.14842913217014736,0.3777777777777777
2012-02-24,1.5666666666666667,-0.18156006005075243,0.4111111111111111
2012-02-25,1.5333333333333334,-0.20812896755006577,0.42777777777777776
2012-02-26,1.5333333333333334,-0.20812896755006577,0.42777777777777776
2012-02-27,1.4666666666666666,-0.20734386410978103,0.4111111111111111
2012-02-28,1.5333333333333334,-0.1792085157500373,0.4111111111111111
2012-02-29,1.6,-0.21248425311512417,0.4444444444444444
2012-03-01,1.6333333333333333,-0.18779336478975084,0.4444444444444444
2012-03-02,1.5333333333333334,-0.15596505602200825,0.4111111111111111
2012-03-03,1.9666666666666666,-0.16683001426550056,0.4341880341880342
2012-03-04,1.9333333333333333,-0.16153806852988709,0.4341880341880342
2012-03-05,2.033333333333333,-0.1514073882602219,0.44529914529914527
2012-03-06,2.0,-0.11815798422719678,0.41196581196581195
2012-03-07,2.0,-0.11815798422719678,0.41196581196581195
2012-03-08,2.0,-0.14954418282733004,0.4286324786324786
2012-03-09,2.1,-0.1434120470387304,0.4286324786324786
2012-03-10,2.033333333333333,-0.11039374014760694,0.3952991452991453
2012-03-11,2.066666666666667,-0.07797343473658604,0.3952991452991453
2012-03-12,2.3,-0.051129950824965784,0.38048433048433045
2012-03-13,2.2333333333333334,-0.05113038792569413,0.36381766381766384
2012-03-14,2.1,-0.05095015391070619,0.3471509971509972
2012-03-15,2.033333333333333,-0.04681384885667736,0.3304843304843305
2012-03-16,2.1,-0.046940972649643566,0.3471509971509972
2012-03-17,2.066666666666667,-0.008815823240667323,0.3304843304843305
2012-03-18,2.1333333333333333,0.034956034444845636,0.3082621082621083
2012-03-19,2.1,0.07801104544574379,0.286039886039886
2012-03-20,1.9333333333333333,0.12271857254016093,0.2638176638176638
2012-03-21,1.8666666666666667,0.13005147370008321,0.2638176638176638
2012-03-22,1.8,0.11728591381484627,0.2749287749287749
2012-03-23,2.0,0.1043462232646779,0.2971509971509972
2012-03-24,1.9333333333333333,0.10251865743571877,0.28048433048433047
2012-03-25,1.9,0.13564958531632382,0.24715099715099717
2012-03-26,1.8666666666666667,0.16205556749278663,0.21381766381766382
2012-03-27,1.8666666666666667,0.16205556749278663,0.21381766381766382
2012-03-28,1.8666666666666667,0.16205556749278663,0.21381766381766382
2012-03-29,1.8333333333333333,0.1656244522231257,0.21381766381766382
2012-03-30,1.7666666666666666,0.19890018958821257,0.1804843304843305
2012-03-31,1.7333333333333334,0.17420930126283923,0.1804843304843305
2012-04-01,1.8666666666666667,0.15556074240778245,0.20548433048433049
2012-04-02,1.5666666666666667,0.1797621167368359,0.19074074074074074
2012-04-03,1.6333333333333333,0.1772293233209186,0.19074074074074074
2012-04-04,1.5333333333333334,0.16709864305125344,0.17962962962962964
2012-04-05,1.7333333333333334,0.13471223413944244,0.21296296296296297
2012-04-06,1.9333333333333333,0.13315079046620265,0.22962962962962966
2012-04-07,1.9,0.13119544718000625,0.22962962962962966
2012-04-08,2.0,0.08788360120758179,0.2534391534391534
2012-04-09,2.1,0.07532721587589807,0.27566137566137566
2012-04-10,2.1333333333333333,0.06949171650977362,0.27566137566137566
2012-04-11,1.8333333333333333,0.07588059466982644,0.2571428571428572
2012-04-12,1.8333333333333333,0.07588059466982644,0.2571428571428571
2012-04-13,2.1,0.06686236944700044,0.27797619047619043
2012-04-14,2.1,0.06686236944700044,0.27797619047619043
2012-04-15,2.066666666666667,0.03366418070499858,0.2946428571428571
2012-04-16,2.033333333333333,0.00047853377366822156,0.2946428571428571
2012-04-17,2.0,-0.0402169364667128,0.3168650793650794
2012-04-18,1.9333333333333333,-0.025112917487110413,0.3057539682539682
2012-04-19,1.9,-0.058383858665114356,0.3057539682539682
2012-04-20,1.9,-0.12332750207611493,0.3390873015873016
2012-04-21,1.8666666666666667,-0.09692151989965211,0.3057539682539682
2012-04-22,1.6666666666666667,-0.08398182934948377,0.283531746031746
2012-04-23,1.8,-0.10255472209481967,0.30853174603174605
2012-04-24,1.8333333333333333,-0.13586981839367324,0.34186507936507937
2012-04-25,1.8333333333333333,-0.13586981839367324,0.34186507936507937
2012-04-26,1.8333333333333333,-0.13586981839367324,0.34186507936507937
2012-04-27,1.8333333333333333,-0.13586981839367324,0.34186507936507937
2012-04-28,1.8,-0.16757405148375604,0.34186507936507937
2012-04-29,1.8,-0.16757405148375604,0.34186507936507937
2012-04-30,1.8333333333333333,-0.14470310356645358,0.34186507936507937
2012-05-01,1.7,-0.12605454471139682,0.3168650793650794
2012-05-02,1.6666666666666667,-0.17260849820006463,0.34186507936507937
2012-05-03,1.6,-0.2273860257178072,0.3751984126984127
2012-05-04,1.6666666666666667,-0.23349121523991465,0.39186507936507936
2012-05-05,1.4666666666666666,-0.20110480632810368,0.35853174603174603
2012-05-06,1.3,-0.17864712257943455,0.34186507936507937
2012-05-07,1.3666666666666667,-0.1373874437123064,0.3196428571428572
2012-05-08,1.1333333333333333,-0.1251451009677516,0.29583333333333334
2012-05-09,1.0333333333333334,-0.11258871563606791,0.27361111111111114
2012-05-10,0.9666666666666667,-0.13917352168096433,0.27361111111111114
2012-05-11,0.9666666666666667,-0.13917352168096433,0.27361111111111114
2012-05-12,1.0666666666666667,-0.13001406002375812,0.2847222222222222
2012-05-13,0.8,-0.12099583480093214,0.2638888888888889
2012-05-14,0.8,-0.12099583480093214,0.2638888888888889
2012-05-15,0.9333333333333333,-0.09488751782311335,0.25055555555555553
2012-05-16,0.9666666666666667,-0.12818453205956354,0.28388888888888886
2012-05-17,1.0,-0.11080466502242618,0.2727777777777778
2012-05-18,1.0,-0.10870031111770206,0.2727777777777778
2012-05-19,1.0,-0.10870031111770206,0.2727777777777778
2012-05-20,0.9666666666666667,-0.07667043997181787,0.23944444444444446
2012-05-21,1.0,-0.10994487994247013,0.2727777777777778
2012-05-22,1.0333333333333334,-0.14134280078940922,0.3061111111111111
2012-05-23,0.9333333333333333,-0.10187366796864404,0.28111111111111114
2012-05-24,0.9,-0.06855857166979049,0.2477777777777778
2012-05-25,1.0333333333333334,-0.05650825940900379,0.2561111111111111
2012-05-26,1.1333333333333333,-0.030800558891561292,0.2561111111111111
2012-05-27,1.1333333333333333,-0.030800558891561292,0.2561111111111111
2012-05-28,1.2,-0.033839510646131304,0.2727777777777778
2012-05-29,1.2,-0.033839510646131304,0.2727777777777778
2012-05-30,1.2333333333333334,-0.08876321193244723,0.3061111111111111
2012-05-31,1.2333333333333334,-0.08876321193244723,0.3061111111111111
2012-06-01,1.2333333333333334,-0.05002722948789596,0.28388888888888886
2012-06-02,1.2333333333333334,0.007379470169544226,0.25055555555555553
2012-06-03,1.2,-0.019478866557280216,0.2672222222222222
2012-06-04,1.2666666666666666,-0.052746076484521225,0.3005555555555555
2012-06-05,1.4,-0.05486576944589614,0.30722222222222223
2012-06-06,1.3,-0.06280377364820904,0.2961111111111111
2012-06-07,1.3,-0.06280377364820904,0.2961111111111111
2012-06-08,1.3333333333333333,-0.03786640620893902,0.2961111111111111
2012-06-09,1.4333333333333333,-0.0496610203385353,0.3183333333333333
2012-06-10,1.5666666666666667,-0.08293628484010696,0.3516666666666666
2012-06-11,1.5,-0.1252805271744728,0.3738888888888889
2012-06-12,1.5,-0.1252805271744728,0.3738888888888889
2012-06-13,1.5666666666666667,-0.12642007956902185,0.39055555555555554
2012-06-14,1.4333333333333333,-0.14969939122597378,0.4038888888888889
2012-06-15,1.5,-0.12736389037635593,0.39277777777777784
2012-06-16,1.4,-0.11495081182983187,0.3705555555555556
2012-06-17,1.3666666666666667,-0.14795950449175305,0.3705555555555556
2012-06-18,1.3666666666666667,-0.14795950449175305,0.3705555555555556
2012-06-19,1.3666666666666667,-0.14795950449175305,0.3705555555555556
2012-06-20,1.3333333333333333,-0.11468506452110079,0.33722222222222226
2012-06-21,1.3333333333333333,-0.058349776234891675,0.30388888888888893
2012-06-22,1.3333333333333333,-0.054292855627006954,0.30388888888888893
2012-06-23,1.3333333333333333,-0.05429285562700695,0.30388888888888893
2012-06-24,1.2333333333333334,-0.09959468589888679,0.3288888888888889
2012-06-25,1.2,-0.1294969987206989,0.34555555555555556
2012-06-26,1.2333333333333334,-0.1609577508105172,0.3788888888888889
2012-06-27,1.2666666666666666,-0.14864051487710742,0.3733333333333333
2012-06-28,1.3333333333333333,-0.15251099016931322,0.38999999999999996
2012-06-29,1.3333333333333333,-0.12151646362410652,0.3733333333333333
2012-06-30,1.5333333333333334,-0.12185000161329905,0.38999999999999996
2012-07-01,1.6333333333333333,-0.15754205928908455,0.4122222222222222
2012-07-02,1.7,-0.22186462958653766,0.4455555555555556
2012-07-03,1.7666666666666666,-0.20427561481793718,0.4344444444444445
2012-07-04,1.7,-0.1710084048906962,0.40111111111111114
2012-07-05,1.5333333333333334,-0.18978495200475057,0.3944444444444445
2012-07-06,1.6,-0.19006422758102418,0.41111111111111115
2012-07-07,1.6333333333333333,-0.22337756951649984,0.4444444444444445
2012-07-08,1.6666666666666667,-0.25250878632068635,0.46111111111111114
2012-07-09,1.5666666666666667,-0.24071417219109004,0.43888888888888894
2012-07-10,1.5666666666666667,-0.22348551866081026,0.4305555555555556
2012-07-11,1.5666666666666667,-0.2189168127046691,0.4305555555555556
2012-07-12,1.6,-0.24236938671933278,0.4638888888888889
2012-07-13,1.6,-0.2739051075445281,0.48055555555555557
2012-07-14,1.5666666666666667,-0.24340880033042694,0.44722222222222224
2012-07-15,1.4666666666666666,-0.23244728694359462,0.425
2012-07-16,1.5333333333333334,-0.2336083377401034,0.44166666666666665
2012-07-17,1.5333333333333334,-0.2336083377401034,0.44166666666666665
2012-07-18,1.6333333333333333,-0.2644592210650444,0.475
2012-07-19,1.6666666666666667,-0.2328497196237246,0.475
2012-07-20,1.7,-0.26532654017210006,0.5083333333333333
2012-07-21,1.7666666666666666,-0.32354666772815915,0.5416666666666666
2012-07-22,1.7666666666666666,-0.38176858805947833,0.575
2012-07-23,1.7666666666666666,-0.38176858805947833,0.575
2012-07-24,1.7333333333333334,-0.34851707004838517,0.5416666666666666
2012-07-25,1.6666666666666667,-0.34432245774401554,0.525
2012-07-26,1.6333333333333333,-0.31286170565419724,0.49166666666666664
2012-07-27,1.5333333333333334,-0.32213998983303704,0.48055555555555557
2012-07-28,1.4666666666666666,-0.31826951454083124,0.4638888888888889
2012-07-29,1.4,-0.3172112877170245,0.44722222222222224
2012-07-30,1.2,-0.3168777497278319,0.4305555555555556
2012-07-31,1.1666666666666667,-0.3198026781943109,0.4305555555555556
2012-08-01,1.1333333333333333,-0.3197127284937435,0.4305555555555556
2012-08-02,1.1333333333333333,-0.2780328607228067,0.4083333333333333
2012-08-03,1.2,-0.30968788918521667,0.44166666666666665
2012-08-04,1.2,-0.30968788918521667,0.44166666666666665
2012-08-05,1.1333333333333333,-0.30940861360894306,0.425
2012-08-06,1.2,-0.2650982484883732,0.40277777777777773
2012-08-07,1.3333333333333333,-0.2825877857539389,0.41388888888888886
2012-08-08,1.4,-0.286679576072428,0.4305555555555555
2012-08-09,1.2666666666666666,-0.2706329651011361,0.40555555555555556
2012-08-10,1.3,-0.24615602764818406,0.3888888888888889
2012-08-11,1.2666666666666666,-0.22270345363352034,0.3555555555555555
2012-08-12,1.2,-0.19002818041377598,0.3222222222222222
2012-08-13,1.2666666666666666,-0.22326261871390873,0.3555555555555555
2012-08-14,1.3,-0.20236637863847945,0.3555555555555555
2012-08-15,6.333333333333333,-0.18824444679523086,0.3465141612200435
2012-08-16,6.666666666666667,-0.1920056967745679,0.3631808278867102
2012-08-17,6.733333333333333,-0.155820503315375,0.3431808278867102
2012-08-18,6.966666666666667,-0.22025208545828437,0.37651416122004355
2012-08-19,7.066666666666666,-0.20738921287759718,0.3681808278867102
2012-08-20,7.1,-0.19323606182904285,0.3598474945533769
2012-08-21,7.1,-0.19312607536486032,0.3598474945533769
2012-08-22,7.533333333333333,-0.2056393948633137,0.3829244176303
2012-08-23,7.6,-0.2386678156692448,0.4162577509636333
2012-08-24,7.666666666666667,-0.2684965657630228,0.44959108429696665
2012-08-25,7.666666666666667,-0.2684965657630228,0.44959108429696665
2012-08-26,7.666666666666667,-0.2684965657630228,0.44959108429696665
2012-08-27,7.733333333333333,-0.2941544142801228,0.4829244176303
2012-08-28,7.8,-0.3273571339685383,0.5162577509636334
2012-08-29,7.833333333333333,-0.2941503393092416,0.5162577509636334
2012-08-30,7.666666666666667,-0.2610517982084217,0.4829244176303
2012-08-31,7.7,-0.23934497304479238,0.47181330651918885
2012-09-01,7.6,-0.26565032933539773,0.47181330651918885
2012-09-02,7.566666666666666,-0.2672821167547169,0.47181330651918885
2012-09-03,7.7,-0.28248993689205876,0.49681330651918887
2012-09-04,7.7,-0.28248993689205876,0.49681330651918887
2012-09-05,8.166666666666666,-0.3073578293911223,0.5092316071727836
2012-09-06,8.1,-0.2879776784901755,0.4981204960616725
2012-09-07,8.366666666666667,-0.29847203683107465,0.5047871627283392
2012-09-08,8.633333333333333,-0.30603673300394785,0.5256204960616725
2012-09-09,8.6,-0.27019336264579863,0.5089538293950059
2012-09-10,9.3,-0.29505312020165425,0.5375252579664345
2012-09-11,9.466666666666667,-0.3282834074356427,0.5708585912997678
2012-09-12,9.566666666666666,-0.328298404957679,0.5708585912997678
2012-09-13,9.566666666666666,-0.382495497808682,0.6041919246331011
2012-09-14,4.5,-0.428616590498005,0.6298999856352798
2012-09-15,4.166666666666667,-0.42485534051866797,0.6132333189686131
2012-09-16,4.0,-0.4301896506529198,0.5998999856352797
2012-09-17,3.7333333333333334,-0.39736756995133027,0.5665666523019464
2012-09-18,3.7,-0.389906324262203,0.5637888745241686
2012-09-19,3.566666666666667,-0.37077671519396826,0.5387888745241686
2012-09-20,3.533333333333333,-0.3376179420101456,0.5054555411908354
2012-09-21,3.3,-0.3484000396085721,0.5101563958916899
2012-09-22,3.2666666666666666,-0.34867230071156635,0.5101563958916899
2012-09-23,3.3666666666666667,-0.32834970745970227,0.4968230625583566
2012-09-24,3.3666666666666667,-0.32834970745970227,0.4968230625583567
2012-09-25,3.3666666666666667,-0.32834970745970227,0.4968230625583567
2012-09-26,3.3,-0.30269185894260225,0.46348972922502335
2012-09-27,3.3,-0.3022724021825136,0.46348972922502335
2012-09-28,3.2666666666666666,-0.3354791968418103,0.46348972922502335
2012-09-29,9.266666666666667,-0.33207541310319716,0.47682306255835666
2012-09-30,9.866666666666667,-0.3237141270836751,0.47206115779645186
2012-10-01,10.133333333333333,-0.3549300861259858,0.5053944911297852
2012-10-02,10.2,-0.31612049923014907,0.483172268907563
2012-10-03,12.333333333333334,-0.31586962126425,0.48219187675070024
2012-10-04,12.8,-0.3359248642114197,0.5083823529411765
2012-10-05,15.433333333333334,-0.3337060509424528,0.507422385620915
2012-10-06,16.066666666666666,-0.3238754292801056,0.502349921852799
2012-10-07,16.066666666666666,-0.318868077643219,0.4990165885194658
2012-10-08,15.9,-0.3444982869898313,0.5115165885194658
2012-10-09,15.9,-0.4094892048314247,0.5448499218527991
2012-10-10,15.366666666666667,-0.3931644278905491,0.5362784932813706
2012-10-11,18.066666666666666,-0.36897166936918074,0.5231001987077272
2012-10-12,18.366666666666667,-0.3504997816614705,0.5135763891839177
2012-10-13,18.433333333333334,-0.34553357961433434,0.5135763891839177
2012-10-14,18.5,-0.345434871673491,0.5135763891839177
2012-10-15,18.533333333333335,-0.3786046458879177,0.5469097225172509
2012-10-16,18.633333333333333,-0.39151887498952254,0.5691319447394732
2012-10-17,18.633333333333333,-0.39151887498952254,0.5691319447394732
2012-10-18,19.866666666666667,-0.38029302290072686,0.5627430558505843
2012-10-19,20.3,-0.38719846415434006,0.5832558763634047
2012-10-20,20.7,-0.37938131664773217,0.5943669874745158
2012-10-21,20.833333333333332,-0.34516328541352076,0.5765892096967381
2012-10-22,20.933333333333334,-0.3451179992945365,0.5765892096967381
2012-10-23,20.866666666666667,-0.3493035499047609,0.5788114319189603
2012-10-24,20.933333333333334,-0.3813983752122891,0.6121447652522937
2012-10-25,21.333333333333332,-0.37917471234580263,0.6260336541411825
2012-10-26,22.466666666666665,-0.38020080601343137,0.6427003208078492
2012-10-27,23.166666666666668,-0.35660641505617957,0.6311061179092985
2012-10-28,23.733333333333334,-0.365065900802077,0.6526747453602789
2012-10-29,17.766666666666666,-0.3435323171014202,0.6393414120269456
2012-10-30,17.066666666666666,-0.34036852516866317,0.6218810945666281
2012-10-31,16.8,-0.30915256612635245,0.5885477612332948
2012-11-01,16.7,-0.3146753371404601,0.5774366501221837
2012-11-02,14.433333333333334,-0.2997183949690173,0.5534170422790464
2012-11-03,13.966666666666667,-0.27966315202184766,0.5272265660885702
2012-11-04,10.766666666666667,-0.26801109597684525,0.5046571216441257
2012-11-05,10.0,-0.275538481909657,0.493062918745575
2012-11-06,9.666666666666666,-0.2659596848871554,0.47306291874557505
2012-11-07,9.566666666666666,-0.23276477936766993,0.43972958541224166
2012-11-08,9.566666666666666,-0.16707300229730657,0.4063962520789083
2012-11-09,9.433333333333334,-0.19177526438099593,0.41972958541224165
2012-11-10,6.566666666666666,-0.18273773566837584,0.39957454665255177
2012-11-11,6.1,-0.16796018755391712,0.37576502284302793
2012-11-12,6.0,-0.13962553682547946,0.34243168950969455
2012-11-13,5.933333333333334,-0.13975927242923583,0.34243168950969455
2012-11-14,5.9,-0.10658949821480916,0.3090983561763612
2012-11-15,5.833333333333333,-0.1268045062087192,0.32020946728747235
2012-11-16,5.866666666666666,-0.15225659551841159,0.35354280062080573
2012-11-17,4.566666666666666,-0.1846399520598068,0.3710428006208057
2012-11-18,4.2,-0.2110467540293839,0.3838633134413186
2012-11-19,3.8333333333333335,-0.2501085251970331,0.4060855356635408
2012-11-20,3.5,-0.2610311393343647,0.3960855356635407
2012-11-21,3.3666666666666667,-0.22777574354442356,0.3627522023302074
2012-11-22,3.3,-0.24735150231949884,0.3738633134413185
2012-11-23,3.2666666666666666,-0.2484799583160122,0.3738633134413185
2012-11-24,2.8666666666666667,-0.2507036211824986,0.3599744245524297
2012-11-25,1.8666666666666667,-0.28290381984688334,0.37664109121909634
2012-11-26,1.1666666666666667,-0.3048536868656383,0.38823529411764707
2012-11-27,0.6666666666666666,-0.32941101789474486,0.4
2012-11-28,0.6333333333333333,-0.3543483853340149,0.4
2012-11-29,0.6333333333333333,-0.3543483853340149,0.4
2012-11-30,0.6333333333333333,-0.3543483853340149,0.4
2012-12-01,0.6333333333333333,-0.3543483853340149,0.4
2012-12-02,0.6333333333333333,-0.3543483853340149,0.4
2012-12-03,0.6333333333333333,-0.3543483853340149,0.4
2012-12-04,0.6666666666666666,-0.3873504936695099,0.43333333333333335
2012-12-05,0.7666666666666667,-0.42017500996589663,0.4666666666666667
2012-12-06,0.7666666666666667,-0.42017500996589663,0.4666666666666667
2012-12-07,0.7666666666666667,-0.42017500996589663,0.4666666666666667
2012-12-08,0.7333333333333333,-0.4525801022847494,0.4666666666666667
2012-12-09,0.7,-0.4193428595860799,0.43333333333333335
2012-12-10,0.7,-0.4193428595860799,0.43333333333333335
2012-12-11,0.7,-0.4193428595860799,0.43333333333333335
2012-12-12,0.7,-0.4193428595860799,0.43333333333333335
2012-12-13,0.6666666666666666,-0.3861476202805837,0.4
2012-12-14,0.6666666666666666,-0.3861476202805837,0.4
2012-12-15,0.6333333333333333,-0.3530183831850688,0.36666666666666664
2012-12-16,0.6,-0.3275662938753764,0.3333333333333333
2012-12-17,0.5666666666666667,-0.2942560871442159,0.3
2012-12-18,0.5666666666666667,-0.2673931896686554,0.2833333333333333
2012-12-19,0.5333333333333333,-0.23614856600761414,0.25
2012-12-20,0.6666666666666666,-0.25657674074172976,0.275
2012-12-21,0.7666666666666667,-0.2898515456252628,0.30833333333333335
2012-12-22,0.7333333333333333,-0.2565840793980492,0.275
2012-12-23,0.7333333333333333,-0.2565179698997074,0.275
2012-12-24,0.7333333333333333,-0.2565179698997074,0.275
2012-12-25,0.6,-0.2232916775676939,0.24166666666666667
2012-12-26,0.6333333333333333,-0.20327632427215575,0.23055555555555557
2012-12-27,0.6,-0.13722939292589822,0.19722222222222222
2012-12-28,0.6,-0.13722939292589822,0.19722222222222222
2012-12-29,0.6,-0.13722939292589822,0.19722222222222222
2012-12-30,0.6,-0.13722939292589822,0.19722222222222222
2012-12-31,0.6333333333333333,-0.16725831031799315,0.23055555555555554
2013-01-01,0.6666666666666666,-0.20014292399088543,0.2638888888888889
2013-01-02,0.9333333333333333,-0.20937281648317974,0.2847222222222222
2013-01-03,1.7666666666666666,-0.17641156919491596,0.26805555555555555
2013-01-04,2.2,-0.13849694115611222,0.24930555555555553
2013-01-05,2.2,-0.13849694115611222,0.24930555555555553
2013-01-06,2.2666666666666666,-0.1716303585240474,0.2826388888888889
2013-01-07,2.566666666666667,-0.18352669592723886,0.3048611111111111
2013-01-08,2.6,-0.15102736270453174,0.3048611111111111
2013-01-09,2.6333333333333333,-0.18432904001102485,0.3381944444444444
2013-01-10,3.066666666666667,-0.19712138000843868,0.3612713675213675
2013-01-11,3.6,-0.19257661624469305,0.3737713675213675
2013-01-12,3.6,-0.19257661624469305,0.3737713675213675
2013-01-13,3.6333333333333333,-0.16007552269814357,0.3737713675213675
2013-01-14,3.6666666666666665,-0.1280561081937745,0.3737713675213675
2013-01-15,3.6666666666666665,-0.1280561081937745,0.3737713675213675
2013-01-16,3.6666666666666665,-0.1280561081937745,0.3737713675213675
2013-01-17,3.6,-0.12160676244614471,0.35710470085470086
2013-01-18,3.6333333333333333,-0.1548894179236685,0.3904380341880342
2013-01-19,3.5,-0.1344612431895529,0.36543803418803417
2013-01-20,3.466666666666667,-0.13188304295524572,0.36543803418803417
2013-01-21,3.533333333333333,-0.13210326423629734,0.38210470085470083
2013-01-22,3.5,-0.09894609243059768,0.3487713675213675
2013-01-23,4.933333333333334,-0.10452096776133786,0.36892640628105744
2013-01-24,5.166666666666667,-0.13056040209214187,0.40225973961439077
2013-01-25,6.466666666666667,-0.12547368754247173,0.3990851364397876
2013-01-26,6.633333333333334,-0.16924786153070806,0.4213073586620098
2013-01-27,7.466666666666667,-0.16631066360704777,0.4359740253286765
2013-01-28,8.966666666666667,-0.18013794041087683,0.4596777290323802
2013-01-29,9.333333333333334,-0.1767086316062781,0.4748292441838953
2013-01-30,9.4,-0.1784761709220316,0.4748292441838953
2013-01-31,9.466666666666667,-0.1747848301046861,0.4748292441838953
2013-02-01,9.2,-0.1655549376123918,0.453995910850562
2013-02-02,8.333333333333334,-0.16551407656516054,0.43732924418389535
2013-02-03,7.833333333333333,-0.13728948539937952,0.422745910850562
2013-02-04,7.9,-0.13748071299439094,0.4394125775172287
2013-02-05,7.833333333333333,-0.10434729562645574,0.40607924418389535
2013-02-06,8.066666666666666,-0.09540436737847413,0.40260702196167314
2013-02-07,8.033333333333333,-0.12790370060118125,0.40260702196167314
2013-02-08,9.733333333333333,-0.10086109256167987,0.38850445785910903
2013-02-09,10.766666666666667,-0.10813753599018959,0.3927002620549132
2013-02-10,10.233333333333333,-0.11268229975393522,0.3802002620549132
2013-02-11,10.733333333333333,-0.1132661087058429,0.397978039832691
2013-02-12,10.833333333333334,-0.17614650256856723,0.4313113731660243
2013-02-13,11.333333333333334,-0.2120010906450395,0.4500613731660243
2013-02-14,11.366666666666667,-0.18082848926310185,0.4500613731660243
2013-02-15,11.633333333333333,-0.17537799939438148,0.4625613731660243
2013-02-16,12.333333333333334,-0.1616508428839527,0.47208518268983385
2013-02-17,12.533333333333333,-0.1265948283120816,0.45303756364221476
2013-02-18,12.733333333333333,-0.15008643244155498,0.48081534141999255
2013-02-19,13.233333333333333,-0.13689690183519163,0.4729722041650906
